Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Sub-Category,Sales,Cost Price,Quantity,Discount,Revenue,Profit, Category,Segment
XKW-493554,2023-05-30,Online,TN046535,Norton,NN11,England,East Midlands,01JZ3NQZR5MA98KEMSBNQXGMMW,Portable Water Filter,Camping Equipment,29.24,11.746,19,0.03,555.56,332.386,Outdoor,Outdoor
XKW-493554,2023-05-30,Online,TN046535,Norton,NN11,England,Yorkshire and the Humber,01JZ3NQZR5MA98KEMSBNQXGMMW,Portable Water Filter,Camping Equipment,29.24,11.746,19,0.03,555.56,332.386,Outdoor,Outdoor
BTL-461137,2023-10-27,In-Store,HW014946,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3NTN76TH5S749XD720CY99,Sporty Slide Sandals,Casual Footwear,24.24,9.746,10,0.09,242.4,144.94,Clothing,Footwear
RBY-378275,2023-06-28,Online,RI070987,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NTCVC9FP5AT5005VB6SD0,Adjustable Pet Grooming Table,Grooming Supplies,109.24,43.746,6,0.05,655.44,392.964,Pets,Pets
QWC-826192,2023-09-25,In-Store,MD051376,Newton,NG34,England,Scotland,01JZ3NR9WJ6V50M7JBBHHM37ME,Travel Beach Blanket,Outdoor Accessories,29.24,11.746,10,0.08,292.4,174.94,Outdoor,Outdoor
QWC-826192,2023-09-25,In-Store,MD051376,Newton,NG34,England,East Midlands,01JZ3NR9WJ6V50M7JBBHHM37ME,Travel Beach Blanket,Outdoor Accessories,29.24,11.746,10,0.08,292.4,174.94,Outdoor,Outdoor
QDV-187458,2023-02-17,Online,PX082957,Kirkton,KW10,Scotland,Scotland,01JZ3NTANV0VMD2BHXHKD3JKXD,Thai Green Curry Paste,International Sauces,1.74,0.746,6,0.03,10.44,5.964,Food,Sauces
KHM-956497,2023-01-31,In-Store,AE091008,Seaton,LE15,England,East Midlands,01JZ3NR8K60XHYJ570MNJ7H25A,Teriyaki Sauce,Asian Sauces,2.24,0.946,2,0.09,4.48,2.588,Food,Condiments
JSV-435365,2023-01-20,Online,BL029238,London,EC3M,England,London,01JZ3NCH0TV9XB0N7JV76JYJZS,Desk Lamp with USB Port,Lighting,29.24,8.747,16,0.1,467.84,327.888,Office,Office
JSV-435365,2023-01-20,Online,BL029238,London,EC3M,England,London,01JZ3NCH0TV9XB0N7JV76JYJZS,Desk Lamp with USB Port,Lighting,29.24,8.747,16,0.1,467.84,327.888,Office,Office
JSV-435365,2023-01-20,Online,BL029238,London,EC3M,England,London,01JZ3NCH0TV9XB0N7JV76JYJZS,Desk Lamp with USB Port,Lighting,29.24,8.747,16,0.1,467.84,327.888,Office,Office
JSV-435365,2023-01-20,Online,BL029238,London,EC3M,England,London,01JZ3NCH0TV9XB0N7JV76JYJZS,Desk Lamp with USB Port,Lighting,29.24,8.747,16,0.1,467.84,327.888,Office,Office
JSV-435365,2023-01-20,Online,BL029238,London,EC3M,England,London,01JZ3NCH0TV9XB0N7JV76JYJZS,Desk Lamp with USB Port,Lighting,29.24,8.747,16,0.1,467.84,327.888,Office,Office
JSV-435365,2023-01-20,Online,BL029238,London,EC3M,England,London,01JZ3NCH0TV9XB0N7JV76JYJZS,Desk Lamp with USB Port,Lighting,29.24,8.747,16,0.1,467.84,327.888,Office,Office
PRR-551686,2023-07-19,In-Store,QK069817,Upton,DN21,England,East Midlands,01JZ3NTJ452FDNRHF7B3YYJYP1,Beach Cover-Up,Swimwear Accessories,29.24,11.746,4,0.05,116.96,69.976,Clothing,Swimwear
PRR-551686,2023-07-19,In-Store,QK069817,Upton,DN21,England,Yorkshire & the Humber,01JZ3NTJ452FDNRHF7B3YYJYP1,Beach Cover-Up,Swimwear Accessories,29.24,11.746,4,0.05,116.96,69.976,Clothing,Swimwear
TQL-257357,2023-04-24,Online,FV057344,London,WC1B,England,London,01JZ3NC9H9NMH4TCQ6YHXFEWT1,Ranch Dressing,Dressing,1.84,0.527,17,0.09,31.28,22.321,Food,Condiments
TQL-257357,2023-04-24,Online,FV057344,London,WC1B,England,London,01JZ3NC9H9NMH4TCQ6YHXFEWT1,Ranch Dressing,Dressing,1.84,0.527,17,0.09,31.28,22.321,Food,Condiments
TQL-257357,2023-04-24,Online,FV057344,London,WC1B,England,London,01JZ3NC9H9NMH4TCQ6YHXFEWT1,Ranch Dressing,Dressing,1.84,0.527,17,0.09,31.28,22.321,Food,Condiments
TQL-257357,2023-04-24,Online,FV057344,London,WC1B,England,London,01JZ3NC9H9NMH4TCQ6YHXFEWT1,Ranch Dressing,Dressing,1.84,0.527,17,0.09,31.28,22.321,Food,Condiments
TQL-257357,2023-04-24,Online,FV057344,London,WC1B,England,London,01JZ3NC9H9NMH4TCQ6YHXFEWT1,Ranch Dressing,Dressing,1.84,0.527,17,0.09,31.28,22.321,Food,Condiments
TQL-257357,2023-04-24,Online,FV057344,London,WC1B,England,London,01JZ3NC9H9NMH4TCQ6YHXFEWT1,Ranch Dressing,Dressing,1.84,0.527,17,0.09,31.28,22.321,Food,Condiments
YEM-642127,2023-10-11,In-Store,MA051830,London,WC2H,England,London,01JZ3NCCAAEQ7GEDV005JJVCTN,Scented Soy Candles,Home Fragrance & Accessories,19.24,5.747,1,0,19.24,13.493,Home,Home
YEM-642127,2023-10-11,In-Store,MA051830,London,WC2H,England,London,01JZ3NCCAAEQ7GEDV005JJVCTN,Scented Soy Candles,Home Fragrance & Accessories,19.24,5.747,1,0,19.24,13.493,Home,Home
YEM-642127,2023-10-11,In-Store,MA051830,London,WC2H,England,London,01JZ3NCCAAEQ7GEDV005JJVCTN,Scented Soy Candles,Home Fragrance & Accessories,19.24,5.747,1,0,19.24,13.493,Home,Home
YEM-642127,2023-10-11,In-Store,MA051830,London,WC2H,England,London,01JZ3NCCAAEQ7GEDV005JJVCTN,Scented Soy Candles,Home Fragrance & Accessories,19.24,5.747,1,0,19.24,13.493,Home,Home
YEM-642127,2023-10-11,In-Store,MA051830,London,WC2H,England,London,01JZ3NCCAAEQ7GEDV005JJVCTN,Scented Soy Candles,Home Fragrance & Accessories,19.24,5.747,1,0,19.24,13.493,Home,Home
YEM-642127,2023-10-11,In-Store,MA051830,London,WC2H,England,London,01JZ3NCCAAEQ7GEDV005JJVCTN,Scented Soy Candles,Home Fragrance & Accessories,19.24,5.747,1,0,19.24,13.493,Home,Home
WOO-976808,2023-09-01,Online,EA052190,London,EC1V,England,London,01JZ3NC9Q1VT5A4C4CZ0K5927N,Sports Windbreaker,Activewear Jackets,44.24,13.247,5,0.1,221.2,154.965,Clothing,Outerwear
WOO-976808,2023-09-01,Online,EA052190,London,EC1V,England,London,01JZ3NC9Q1VT5A4C4CZ0K5927N,Sports Windbreaker,Activewear Jackets,44.24,13.247,5,0.1,221.2,154.965,Clothing,Outerwear
WOO-976808,2023-09-01,Online,EA052190,London,EC1V,England,London,01JZ3NC9Q1VT5A4C4CZ0K5927N,Sports Windbreaker,Activewear Jackets,44.24,13.247,5,0.1,221.2,154.965,Clothing,Outerwear
WOO-976808,2023-09-01,Online,EA052190,London,EC1V,England,London,01JZ3NC9Q1VT5A4C4CZ0K5927N,Sports Windbreaker,Activewear Jackets,44.24,13.247,5,0.1,221.2,154.965,Clothing,Outerwear
WOO-976808,2023-09-01,Online,EA052190,London,EC1V,England,London,01JZ3NC9Q1VT5A4C4CZ0K5927N,Sports Windbreaker,Activewear Jackets,44.24,13.247,5,0.1,221.2,154.965,Clothing,Outerwear
WOO-976808,2023-09-01,Online,EA052190,London,EC1V,England,London,01JZ3NC9Q1VT5A4C4CZ0K5927N,Sports Windbreaker,Activewear Jackets,44.24,13.247,5,0.1,221.2,154.965,Clothing,Outerwear
SEE-993478,2023-03-07,In-Store,DG018577,Charlton,OX12,England,South East,01JZ3NR1WEHK0VKVD8PVS229G6,Thai Basil Fried Rice,Frozen Meals,5.24,2.146,7,0.04,36.68,21.658,Food,Frozen
SAN-528811,2023-01-11,Online,NS004965,Upton,WF9,England,East Midlands,01JZ3NR6WWA2CDB744ASX0QPDK,Kids' Educational Tablet,Tablets for Kids,129.24,51.746,4,0.05,516.96,309.976,Electronics,Electronics
SAN-528811,2023-01-11,Online,NS004965,Upton,WF9,England,Yorkshire & the Humber,01JZ3NR6WWA2CDB744ASX0QPDK,Kids' Educational Tablet,Tablets for Kids,129.24,51.746,4,0.05,516.96,309.976,Electronics,Electronics
ZBC-082952,2023-12-27,In-Store,JP078625,Glasgow,G4,Scotland,Scotland,01JZ3NR56C40JGMKTG54CSVXBZ,Brussels Sprouts,Vegetables,2.74,1.146,3,0.01,8.22,4.782,Food,Produce
SWA-051378,2023-04-19,Online,ZS035764,East End,BH21,England,North West,01JZ3NR24QFAQYPAJ4MH698QTM,Toy Building Set,Building Toys,29.24,11.746,2,0.09,58.48,34.988,Toys,Toys
BTQ-608910,2023-06-18,In-Store,FO004792,Aston,TF6,England,West Midlands,01JZ3NT8T4X5DQFFFXHD6JH4XZ,Stuffed Bell Peppers,Frozen Vegetarian Meals,5.24,2.146,3,0.01,15.72,9.282,Food,Frozen Meals
OUG-338181,2023-07-24,Online,DU070019,Marston,ST20,England,West Midlands,01JZ3NCF34ETHKWAN4PG26BSZ7,Adjustable Pet Feeder,Pet Feeding Supplies,39.24,11.747,13,0.07,510.12,357.409,Pets,Pets
KIR-072316,2023-03-05,In-Store,CQ084349,Denton,M34,England,North West,01JZ3NCB44E8KFXXFX9M1G8J63,Mechanical Keyboard,Input Devices,99.24,29.747,13,0.01,1290.12,903.409,Computers,Computers
ORM-590914,2023-09-04,Online,NG073978,Newton,NG34,England,Scotland,01JZ3NTHF2ZMGMV1Q117CEW54H,Training Soccer Ball,Soccer,19.24,7.746,14,0.05,269.36,160.916,Sports,Sports
ORM-590914,2023-09-04,Online,NG073978,Newton,NG34,England,East Midlands,01JZ3NTHF2ZMGMV1Q117CEW54H,Training Soccer Ball,Soccer,19.24,7.746,14,0.05,269.36,160.916,Sports,Sports
KCF-129219,2023-05-18,In-Store,VM074684,Newton,NG34,England,Scotland,01JZ3NT0SQE2ZKPJ4QFC75TSTS,Pet Tracking Collar,Pet Accessories,59.24,23.746,10,0.09,592.4,354.94,Pets,Pets
KCF-129219,2023-05-18,In-Store,VM074684,Newton,NG34,England,East Midlands,01JZ3NT0SQE2ZKPJ4QFC75TSTS,Pet Tracking Collar,Pet Accessories,59.24,23.746,10,0.09,592.4,354.94,Pets,Pets
QGB-839304,2023-07-08,Online,GA013633,Birmingham,B12,England,West Midlands,01JZ3NTEHKCDAVMNKF3EWJYF77,Almond Flour Cookies,Gluten-Free Treats,4.24,1.746,13,0,55.12,32.422,Food,Bakery
QGB-839304,2023-07-08,Online,GA013633,Birmingham,B12,England,West Midlands,01JZ3NTEHKCDAVMNKF3EWJYF77,Almond Flour Cookies,Gluten-Free Treats,4.24,1.746,13,0,55.12,32.422,Food,Bakery
YYG-355877,2023-07-19,In-Store,QU016275,London,WC1B,England,London,01JZ3NCC1S8XA6JV4EGM5GQWRD,Sweet Potato and Chickpea Bowl,Frozen Meals,5.74,1.697,20,0.02,114.8,80.86,Food,Frozen Food
YYG-355877,2023-07-19,In-Store,QU016275,London,WC1B,England,London,01JZ3NCC1S8XA6JV4EGM5GQWRD,Sweet Potato and Chickpea Bowl,Frozen Meals,5.74,1.697,20,0.02,114.8,80.86,Food,Frozen Food
YYG-355877,2023-07-19,In-Store,QU016275,London,WC1B,England,London,01JZ3NCC1S8XA6JV4EGM5GQWRD,Sweet Potato and Chickpea Bowl,Frozen Meals,5.74,1.697,20,0.02,114.8,80.86,Food,Frozen Food
YYG-355877,2023-07-19,In-Store,QU016275,London,WC1B,England,London,01JZ3NCC1S8XA6JV4EGM5GQWRD,Sweet Potato and Chickpea Bowl,Frozen Meals,5.74,1.697,20,0.02,114.8,80.86,Food,Frozen Food
YYG-355877,2023-07-19,In-Store,QU016275,London,WC1B,England,London,01JZ3NCC1S8XA6JV4EGM5GQWRD,Sweet Potato and Chickpea Bowl,Frozen Meals,5.74,1.697,20,0.02,114.8,80.86,Food,Frozen Food
YYG-355877,2023-07-19,In-Store,QU016275,London,WC1B,England,London,01JZ3NCC1S8XA6JV4EGM5GQWRD,Sweet Potato and Chickpea Bowl,Frozen Meals,5.74,1.697,20,0.02,114.8,80.86,Food,Frozen Food
VLR-415550,2023-08-12,Online,BO029613,Charlton,OX12,England,South East,01JZ3NR3XVP87YDW0MH3DAXN5R,Dark Chocolate Covered Almonds,Nuts and Trail Mix,6.44,2.626,11,0.07,70.84,41.954,Food,Snacks
LHX-016240,2023-03-05,In-Store,RY099619,London,EC3M,England,London,01JZ3NCCMCHWQRWZM670FBSVHM,Luxury Bath Robe,Loungewear,49.24,14.747,20,0.01,984.8,689.86,Clothing,Clothing
LHX-016240,2023-03-05,In-Store,RY099619,London,EC3M,England,London,01JZ3NCCMCHWQRWZM670FBSVHM,Luxury Bath Robe,Loungewear,49.24,14.747,20,0.01,984.8,689.86,Clothing,Clothing
LHX-016240,2023-03-05,In-Store,RY099619,London,EC3M,England,London,01JZ3NCCMCHWQRWZM670FBSVHM,Luxury Bath Robe,Loungewear,49.24,14.747,20,0.01,984.8,689.86,Clothing,Clothing
LHX-016240,2023-03-05,In-Store,RY099619,London,EC3M,England,London,01JZ3NCCMCHWQRWZM670FBSVHM,Luxury Bath Robe,Loungewear,49.24,14.747,20,0.01,984.8,689.86,Clothing,Clothing
LHX-016240,2023-03-05,In-Store,RY099619,London,EC3M,England,London,01JZ3NCCMCHWQRWZM670FBSVHM,Luxury Bath Robe,Loungewear,49.24,14.747,20,0.01,984.8,689.86,Clothing,Clothing
LHX-016240,2023-03-05,In-Store,RY099619,London,EC3M,England,London,01JZ3NCCMCHWQRWZM670FBSVHM,Luxury Bath Robe,Loungewear,49.24,14.747,20,0.01,984.8,689.86,Clothing,Clothing
MLY-365596,2023-08-28,Online,EP070767,London,WC2H,England,London,01JZ3NTCW087FWFADDV24R0FBW,Mini Indoor Hydroponic Garden,Indoor Gardening Supplies,59.24,23.746,4,0.07,236.96,141.976,Garden,Garden
MLY-365596,2023-08-28,Online,EP070767,London,WC2H,England,London,01JZ3NTCW087FWFADDV24R0FBW,Mini Indoor Hydroponic Garden,Indoor Gardening Supplies,59.24,23.746,4,0.07,236.96,141.976,Garden,Garden
MLY-365596,2023-08-28,Online,EP070767,London,WC2H,England,London,01JZ3NTCW087FWFADDV24R0FBW,Mini Indoor Hydroponic Garden,Indoor Gardening Supplies,59.24,23.746,4,0.07,236.96,141.976,Garden,Garden
MLY-365596,2023-08-28,Online,EP070767,London,WC2H,England,London,01JZ3NTCW087FWFADDV24R0FBW,Mini Indoor Hydroponic Garden,Indoor Gardening Supplies,59.24,23.746,4,0.07,236.96,141.976,Garden,Garden
MLY-365596,2023-08-28,Online,EP070767,London,WC2H,England,London,01JZ3NTCW087FWFADDV24R0FBW,Mini Indoor Hydroponic Garden,Indoor Gardening Supplies,59.24,23.746,4,0.07,236.96,141.976,Garden,Garden
MLY-365596,2023-08-28,Online,EP070767,London,WC2H,England,London,01JZ3NTCW087FWFADDV24R0FBW,Mini Indoor Hydroponic Garden,Indoor Gardening Supplies,59.24,23.746,4,0.07,236.96,141.976,Garden,Garden
YRI-283475,2023-10-18,In-Store,OO066827,Newtown,RG20,England,South East,01JZ3NCH0TV9XB0N7JV76JYJZS,Desk Lamp with USB Port,Lighting,29.24,8.747,16,0.09,467.84,327.888,Office,Office
KMT-001367,2023-01-20,Online,YB085573,Langley,SG4,England,East of England,01JZ3NC9WV53VW2A9WF5RMKD1Y,Maple Syrup,Syrups,6.24,1.847,16,0.05,99.84,70.288,Food,Condiments
ZNL-364469,2023-10-13,In-Store,BY098474,Sheffield,S33,England,Yorkshire and the Humber,01JZ3NR3AEE56EJDT1C4X1SYQR,Sweet Chili Thai Sauce,Sauces,2.74,1.146,1,0.01,2.74,1.594,Food,Condiments
HKN-156455,2023-11-15,Online,KT006172,London,EC1V,England,London,01JZ3NR9X37JFAHH4WH1W5YNZV,Lasagna Noodles,Pasta,1.14,0.506,15,0,17.1,9.51,Food,Pasta
HKN-156455,2023-11-15,Online,KT006172,London,EC1V,England,London,01JZ3NR9X37JFAHH4WH1W5YNZV,Lasagna Noodles,Pasta,1.14,0.506,15,0,17.1,9.51,Food,Pasta
HKN-156455,2023-11-15,Online,KT006172,London,EC1V,England,London,01JZ3NR9X37JFAHH4WH1W5YNZV,Lasagna Noodles,Pasta,1.14,0.506,15,0,17.1,9.51,Food,Pasta
HKN-156455,2023-11-15,Online,KT006172,London,EC1V,England,London,01JZ3NR9X37JFAHH4WH1W5YNZV,Lasagna Noodles,Pasta,1.14,0.506,15,0,17.1,9.51,Food,Pasta
HKN-156455,2023-11-15,Online,KT006172,London,EC1V,England,London,01JZ3NR9X37JFAHH4WH1W5YNZV,Lasagna Noodles,Pasta,1.14,0.506,15,0,17.1,9.51,Food,Pasta
HKN-156455,2023-11-15,Online,KT006172,London,EC1V,England,London,01JZ3NR9X37JFAHH4WH1W5YNZV,Lasagna Noodles,Pasta,1.14,0.506,15,0,17.1,9.51,Food,Pasta
WRW-556498,2023-08-26,In-Store,NA055533,Upton,DN21,England,East Midlands,01JZ3NR25BW6QBMZVSM58HZ7XS,Eco-Friendly Yoga Mat,Sustainable Fitness Equipment,39.24,15.746,1,0.08,39.24,23.494,Fitness,Fitness
WRW-556498,2023-08-26,In-Store,NA055533,Upton,DN21,England,Yorkshire & the Humber,01JZ3NR25BW6QBMZVSM58HZ7XS,Eco-Friendly Yoga Mat,Sustainable Fitness Equipment,39.24,15.746,1,0.08,39.24,23.494,Fitness,Fitness
KPE-495702,2023-08-30,Online,EM054311,Eaton,DN22,England,East Midlands,01JZ3NTPYPG30AK06DA9FD09ZF,Bamboo Utensil Holder,Kitchen Storage & Organization,14.24,5.746,15,0.09,213.6,127.41,Kitchen,Kitchen
BGJ-735137,2023-02-01,In-Store,YJ089375,Milton,AB56,Scotland,East Midlands,01JZ3NCG3AVKM8SCBFJDMPZM75,Infrared Thermometer,Medical Devices,39.24,11.747,11,0.03,431.64,302.423,Health,Health
BGJ-735137,2023-02-01,In-Store,YJ089375,Milton,AB56,Scotland,Scotland,01JZ3NCG3AVKM8SCBFJDMPZM75,Infrared Thermometer,Medical Devices,39.24,11.747,11,0.03,431.64,302.423,Health,Health
PXN-801481,2023-03-01,Online,FJ007138,Kingston,DT10,England,South West,01JZ3NR44M2MFTMNEHS500ZHDF,Honey Roasted Chickpeas,Savory Snacks,2.54,1.066,15,0.09,38.1,22.11,Food,Snacks
YUG-420501,2023-10-22,In-Store,OU065758,London,WC2H,England,London,01JZ3NR4K3GEDM8FTY0WZ05QDW,Mini Hand Gesture Drone,Remote Control Drones,29.24,11.746,20,0.04,584.8,349.88,Toys,Toys
YUG-420501,2023-10-22,In-Store,OU065758,London,WC2H,England,London,01JZ3NR4K3GEDM8FTY0WZ05QDW,Mini Hand Gesture Drone,Remote Control Drones,29.24,11.746,20,0.04,584.8,349.88,Toys,Toys
YUG-420501,2023-10-22,In-Store,OU065758,London,WC2H,England,London,01JZ3NR4K3GEDM8FTY0WZ05QDW,Mini Hand Gesture Drone,Remote Control Drones,29.24,11.746,20,0.04,584.8,349.88,Toys,Toys
YUG-420501,2023-10-22,In-Store,OU065758,London,WC2H,England,London,01JZ3NR4K3GEDM8FTY0WZ05QDW,Mini Hand Gesture Drone,Remote Control Drones,29.24,11.746,20,0.04,584.8,349.88,Toys,Toys
YUG-420501,2023-10-22,In-Store,OU065758,London,WC2H,England,London,01JZ3NR4K3GEDM8FTY0WZ05QDW,Mini Hand Gesture Drone,Remote Control Drones,29.24,11.746,20,0.04,584.8,349.88,Toys,Toys
YUG-420501,2023-10-22,In-Store,OU065758,London,WC2H,England,London,01JZ3NR4K3GEDM8FTY0WZ05QDW,Mini Hand Gesture Drone,Remote Control Drones,29.24,11.746,20,0.04,584.8,349.88,Toys,Toys
YOP-355809,2023-06-22,Online,HH002253,Denton,M34,England,North West,01JZ3NRAQ8V1TNRB59CM2DTE39,Coffee Maker,Beverage Appliances,89.24,35.746,7,0.02,624.68,374.458,Kitchen,Kitchen
QTY-507590,2023-10-14,In-Store,MN041632,Norton,S8,England,East Midlands,01JZ3NR0YPZZX7Y59E2002K0H1,Outdoor String Lights,Outdoor Accessories,24.24,9.746,2,0,48.48,28.988,Outdoor,Outdoor
QTY-507590,2023-10-14,In-Store,MN041632,Norton,S8,England,Yorkshire and the Humber,01JZ3NR0YPZZX7Y59E2002K0H1,Outdoor String Lights,Outdoor Accessories,24.24,9.746,2,0,48.48,28.988,Outdoor,Outdoor
PUK-608112,2023-09-02,Online,EK019608,Kinloch,PH43,Scotland,Scotland,01JZ3NTD50AM65JXPW7XTHKV04,Frozen Mixed Berries,Frozen Fruits,5.24,2.146,5,0.01,26.2,15.47,Food,Frozen Foods
RLY-485883,2023-12-13,In-Store,UG048514,Pentre,SY4,Wales,Wales,01JZ3NRA23JAGBH44BW5RPJQ1Q,Oven-Baked Parmesan Zucchini,Frozen Veggie Snacks,4.24,1.746,15,0,63.6,37.41,Food,Frozen Vegetables
ZMX-224006,2023-03-28,Online,JM022459,Preston,PR1,England,North West,01JZ3NTJ3GWFKK6RRKA11Y7M5Q,Maple Oatmeal,Instant Breakfast,2.24,0.946,9,0.07,20.16,11.646,Food,Breakfast
HCC-625084,2023-04-20,In-Store,TD066264,Carlton,DL8,England,Yorkshire & the Humber,01JZ3NC9FS56X2S5EBZ4YGKG6P,Running Shorts,Running Shorts,34.24,10.247,10,0.01,342.4,239.93,Clothing,Activewear
OZZ-713248,2023-08-02,Online,TL077762,Norton,NN11,England,East Midlands,01JZ3NCBDNPX0E32472V2XS7NK,Silicone Baking Mats,Baking Accessories,19.24,5.747,16,0.06,307.84,215.888,Kitchen,Kitchen
OZZ-713248,2023-08-02,Online,TL077762,Norton,NN11,England,Yorkshire and the Humber,01JZ3NCBDNPX0E32472V2XS7NK,Silicone Baking Mats,Baking Accessories,19.24,5.747,16,0.06,307.84,215.888,Kitchen,Kitchen
RWG-776983,2023-05-20,In-Store,VH053552,East End,BH21,England,North West,01JZ3NCGYMZSYV4YHNG22P2P9R,Peach Mango Smoothie,Smoothies,2.74,0.797,20,0.07,54.8,38.86,Food,Beverages
NON-743617,2023-09-25,Online,JA070984,London,WC1B,England,London,01JZ3NCCCVEZPAR7Y8H6RXCKPQ,Smartphone Stand,Mobile Accessories,14.74,4.397,8,0,117.92,82.744,Accessories,Accessories
NON-743617,2023-09-25,Online,JA070984,London,WC1B,England,London,01JZ3NCCCVEZPAR7Y8H6RXCKPQ,Smartphone Stand,Mobile Accessories,14.74,4.397,8,0,117.92,82.744,Accessories,Accessories
NON-743617,2023-09-25,Online,JA070984,London,WC1B,England,London,01JZ3NCCCVEZPAR7Y8H6RXCKPQ,Smartphone Stand,Mobile Accessories,14.74,4.397,8,0,117.92,82.744,Accessories,Accessories
NON-743617,2023-09-25,Online,JA070984,London,WC1B,England,London,01JZ3NCCCVEZPAR7Y8H6RXCKPQ,Smartphone Stand,Mobile Accessories,14.74,4.397,8,0,117.92,82.744,Accessories,Accessories
NON-743617,2023-09-25,Online,JA070984,London,WC1B,England,London,01JZ3NCCCVEZPAR7Y8H6RXCKPQ,Smartphone Stand,Mobile Accessories,14.74,4.397,8,0,117.92,82.744,Accessories,Accessories
NON-743617,2023-09-25,Online,JA070984,London,WC1B,England,London,01JZ3NCCCVEZPAR7Y8H6RXCKPQ,Smartphone Stand,Mobile Accessories,14.74,4.397,8,0,117.92,82.744,Accessories,Accessories
HUE-340598,2023-12-27,In-Store,FZ032686,London,WC2H,England,London,01JZ3NCCHJ8GB11H3J6Y18SWCV,Pet Leash,Pet Accessories,15.24,4.547,2,0.02,30.48,21.386,Pets,Pets
HUE-340598,2023-12-27,In-Store,FZ032686,London,WC2H,England,London,01JZ3NCCHJ8GB11H3J6Y18SWCV,Pet Leash,Pet Accessories,15.24,4.547,2,0.02,30.48,21.386,Pets,Pets
HUE-340598,2023-12-27,In-Store,FZ032686,London,WC2H,England,London,01JZ3NCCHJ8GB11H3J6Y18SWCV,Pet Leash,Pet Accessories,15.24,4.547,2,0.02,30.48,21.386,Pets,Pets
HUE-340598,2023-12-27,In-Store,FZ032686,London,WC2H,England,London,01JZ3NCCHJ8GB11H3J6Y18SWCV,Pet Leash,Pet Accessories,15.24,4.547,2,0.02,30.48,21.386,Pets,Pets
HUE-340598,2023-12-27,In-Store,FZ032686,London,WC2H,England,London,01JZ3NCCHJ8GB11H3J6Y18SWCV,Pet Leash,Pet Accessories,15.24,4.547,2,0.02,30.48,21.386,Pets,Pets
HUE-340598,2023-12-27,In-Store,FZ032686,London,WC2H,England,London,01JZ3NCCHJ8GB11H3J6Y18SWCV,Pet Leash,Pet Accessories,15.24,4.547,2,0.02,30.48,21.386,Pets,Pets
KEV-853815,2023-04-25,Online,FC033048,Birmingham,B40,England,West Midlands,01JZ3NTK84AZRGP5R1ZZ518QC7,Compact Digital Camera,Digital Cameras,249.24,99.746,4,0.04,996.96,597.976,Photography,Photography
KEV-853815,2023-04-25,Online,FC033048,Birmingham,B40,England,West Midlands,01JZ3NTK84AZRGP5R1ZZ518QC7,Compact Digital Camera,Digital Cameras,249.24,99.746,4,0.04,996.96,597.976,Photography,Photography
QSJ-569443,2023-02-16,In-Store,NH097945,Edinburgh,EH9,Scotland,Scotland,01JZ3NT18M1D457CMXR2BE9C9V,Portable Solar Charger,Solar Power Accessories,29.24,11.746,17,0.02,497.08,297.398,Electronics,Electronics
LJX-042432,2023-03-20,Online,ZK060914,London,WC1B,England,London,01JZ3NR46ZBK2BZMNQNJ51R4QF,Interactive Robot Toy,Robotics Toys,34.24,13.746,12,0.06,410.88,245.928,Toys,Toys
LJX-042432,2023-03-20,Online,ZK060914,London,WC1B,England,London,01JZ3NR46ZBK2BZMNQNJ51R4QF,Interactive Robot Toy,Robotics Toys,34.24,13.746,12,0.06,410.88,245.928,Toys,Toys
LJX-042432,2023-03-20,Online,ZK060914,London,WC1B,England,London,01JZ3NR46ZBK2BZMNQNJ51R4QF,Interactive Robot Toy,Robotics Toys,34.24,13.746,12,0.06,410.88,245.928,Toys,Toys
LJX-042432,2023-03-20,Online,ZK060914,London,WC1B,England,London,01JZ3NR46ZBK2BZMNQNJ51R4QF,Interactive Robot Toy,Robotics Toys,34.24,13.746,12,0.06,410.88,245.928,Toys,Toys
LJX-042432,2023-03-20,Online,ZK060914,London,WC1B,England,London,01JZ3NR46ZBK2BZMNQNJ51R4QF,Interactive Robot Toy,Robotics Toys,34.24,13.746,12,0.06,410.88,245.928,Toys,Toys
LJX-042432,2023-03-20,Online,ZK060914,London,WC1B,England,London,01JZ3NR46ZBK2BZMNQNJ51R4QF,Interactive Robot Toy,Robotics Toys,34.24,13.746,12,0.06,410.88,245.928,Toys,Toys
DYD-730879,2023-10-08,In-Store,VD043298,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NCAX6WWWV09C9PAQST096,Silicone Wine Glasses,Outdoor Accessories,22.24,6.647,10,0.03,222.4,155.93,Outdoor,Outdoor
XUH-972555,2023-10-08,Online,TH016991,Pentre,SY4,Wales,Wales,01JZ3NCBHANV6Y85PD3WXJYH9K,Silicone Stretch Lids,Food Storage Solutions,14.24,4.247,17,0.06,242.08,169.881,Kitchen,Kitchen
LFV-681624,2023-11-13,In-Store,CF065346,London,WC2H,,London,01JZ3NR2CXW1T4SQJDRBHM6A8D,Black Bean Salsa,Salsas and Dips,2.74,1.146,15,0.01,41.1,23.91,Food,Snacks
